id_ekonomi,iso_code,tahun,bulan,pdrb_milyar,pertumbuhan_ekonomi,inflasi_rate,tingkat_pengangguran,tingkat_partisipasi_kerja,upah_minimum_regional,sektor_pertanian,sektor_industri,sektor_perdagangan,sektor_jasa,sektor_pariwisata,penurunan_omzet_umkm,penutupan_usaha,bantuan_sosial_milyar,recovery_index,business_confidence
727,ID-JT,2021,10,1309.62,-0.65,3.94,7.12,70.42,1695460,30.17,17.1,15.85,14.52,11.1,28.04,175,50.79,49.12,51.22
728,ID-YO,2021,10,199.47,1.93,3.44,4.17,60.83,1479599,39.3,19.31,23.04,14.5,8.97,17.26,137,43.58,44.17,48.12
729,ID-JI,2021,10,1481.29,-0.4,2.86,3.5,67.35,1985650,5.28,31.31,21.72,15.46,4.72,31.77,268,81.61,42.04,35.67
730,ID-BT,2021,10,201.84,1.97,2.65,4.11,70.44,1438772,30.21,16.49,17.46,13.02,8.68,30.33,214,91.39,47.62,52.46
731,ID-BA,2021,10,307.94,0.11,3.71,7.56,73.17,2377700,30.22,19.16,24.47,18.03,5.69,24.99,95,109.82,49.78,55.09
732,ID-NB,2021,10,189.9,0.92,1.51,6.02,73.52,1554798,23.23,10.18,17.44,13.91,13.63,12.8,100,76.9,47.97,51.81
733,ID-NT,2021,10,182.44,-1.55,2.57,4.48,74.68,1531774,23.13,21.61,17.68,18.15,8.08,39.92,177,134.35,57.56,51.29
734,ID-KB,2021,10,183.49,-1.36,3.01,6.06,62.44,1531612,22.15,17.65,20.1,18.66,14.6,38.25,245,175.56,59.92,54.36
735,ID-KT,2021,10,181.44,2.72,2.59,4.72,74.66,1493757,23.44,10.68,24.22,19.94,11.59,20.03,299,42.02,64.71,72.32
736,ID-KS,2021,10,214.06,0.47,3.22,5.19,61.09,1493183,22.76,16.59,21.59,15.57,12.15,24.54,156,133.44,68.87,73.58
737,ID-KI,2021,10,189.4,3.45,1.08,6.32,71.27,1538825,26.99,23.3,21.93,10.95,6.37,10.32,249,86.57,64.82,68.06
738,ID-KU,2021,10,195.85,2.66,1.51,6.85,66.88,1432229,22.96,23.78,24.25,19.03,11.56,39.04,216,170.92,44.43,52.11
739,ID-SA,2021,10,197.41,3.84,3.55,7.81,74.88,1453449,35.15,24.89,20.51,14.45,6.71,12.23,100,21.44,60.18,54.38
740,ID-ST,2021,10,181.22,-1.64,1.87,6.21,60.18,1478293,26.0,14.12,23.13,11.85,6.69,38.87,281,164.2,65.31,65.31
741,ID-SN,2021,10,498.41,0.51,1.73,4.31,66.72,1527455,25.31,23.8,22.93,12.63,7.4,34.71,148,183.75,44.37,45.42
742,ID-SG,2021,10,207.15,-0.95,1.92,5.79,68.38,1537067,39.22,15.24,18.87,13.68,10.51,23.01,275,181.39,62.42,67.72
743,ID-GO,2021,10,190.01,1.78,1.71,3.12,67.6,1539627,35.88,16.58,15.53,11.47,8.36,28.25,78,90.97,46.39,38.55
744,ID-SR,2021,10,214.05,-0.41,3.41,4.38,71.44,1483005,25.75,14.83,23.61,18.82,8.83,29.92,135,92.35,52.44,46.12
745,ID-MA,2021,10,197.06,-2.55,3.4,4.56,74.93,1460660,21.19,16.12,23.52,11.41,12.33,18.78,183,170.51,64.74,70.85
746,ID-MU,2021,10,192.37,2.86,1.22,5.78,70.33,1449875,26.41,14.16,21.37,12.23,14.34,21.04,274,166.11,48.15,44.07
747,ID-PA,2021,10,198.46,-0.47,1.37,6.33,62.6,1448538,31.93,11.01,20.45,13.73,14.75,27.93,290,87.68,42.56,40.16
748,ID-PB,2021,10,180.22,0.69,2.57,3.56,68.93,1551869,28.82,19.08,16.17,13.71,7.79,32.65,57,30.78,61.91,65.35
749,ID-AC,2021,11,210.87,0.71,2.58,3.07,70.71,1481532,29.96,17.71,16.61,15.73,12.33,28.07,110,75.84,63.32,63.32
750,ID-SU,2021,11,692.95,3.43,2.37,3.85,67.56,1912736,26.75,14.74,16.86,16.37,11.14,17.02,175,45.14,58.04,64.11
751,ID-SB,2021,11,217.34,3.04,3.11,3.17,63.1,1439253,21.15,12.09,19.14,12.3,13.62,21.11,203,135.13,62.1,65.91
752,ID-RI,2021,11,608.59,-0.89,2.17,5.6,65.44,1546164,26.83,16.16,15.3,10.17,14.63,33.69,170,85.44,62.86,64.37
753,ID-JA,2021,11,187.87,0.4,1.49,5.84,74.79,1504930,35.41,24.17,21.64,16.22,5.41,18.41,265,65.23,61.78,70.17
754,ID-SS,2021,11,183.24,2.16,2.76,3.98,67.84,1479794,37.98,10.76,18.85,15.45,11.78,10.04,131,65.19,44.07,34.55
755,ID-BE,2021,11,191.02,2.92,1.28,6.59,71.26,1500475,32.29,12.31,19.51,12.49,13.01,22.33,291,168.84,49.25,46.52
756,ID-LA,2021,11,182.67,1.54,1.91,6.99,63.42,1533857,34.91,14.15,24.91,17.42,8.71,31.65,78,192.69,64.73,67.94
757,ID-BB,2021,11,181.29,1.36,1.1,3.01,69.75,1558743,25.13,12.16,18.62,19.43,10.06,22.33,61,72.55,59.65,49.66
758,ID-KR,2021,11,192.53,2.1,3.85,3.16,61.58,1506283,26.5,12.45,15.85,11.4,12.77,14.08,60,43.02,51.3,43.69
759,ID-JK,2021,11,2313.56,0.12,2.48,5.03,60.07,4295477,9.51,37.99,26.91,17.11,3.07,13.5,62,112.81,68.51,78.11
760,ID-JB,2021,11,1672.74,3.84,1.12,3.04,71.05,1775599,13.92,44.32,21.12,21.64,5.77,29.3,274,130.9,48.32,44.64
761,ID-JT,2021,11,1280.44,0.43,2.33,6.31,73.78,1720549,27.73,21.27,22.29,16.33,5.83,29.56,226,151.63,52.32,55.65
762,ID-YO,2021,11,195.72,0.59,1.55,5.15,70.0,1535419,30.26,12.03,24.65,15.03,11.41,33.24,147,117.75,64.79,60.64
763,ID-JI,2021,11,1536.94,1.81,1.26,5.15,62.73,1994655,7.23,36.6,23.24,21.92,6.79,19.9,126,25.47,50.38,45.7
764,ID-BT,2021,11,219.48,-1.93,1.6,7.38,62.67,1525417,35.38,17.01,21.56,18.0,5.32,15.71,165,28.91,49.78,45.76
765,ID-BA,2021,11,299.07,-2.36,3.79,7.53,71.47,2437503,23.12,10.09,23.18,13.32,10.93,14.78,234,154.44,58.29,48.59
766,ID-NB,2021,11,185.99,0.43,3.56,5.18,70.18,1461701,32.99,16.24,16.94,16.25,10.22,13.97,187,78.57,68.68,70.85
767,ID-NT,2021,11,200.54,-0.7,3.05,7.65,60.39,1459057,38.23,21.13,22.36,13.98,8.38,33.13,257,92.79,58.94,50.49
768,ID-KB,2021,11,216.94,-0.73,2.65,3.08,62.51,1441873,21.09,24.6,24.64,12.12,5.21,17.38,146,76.13,61.5,59.03
769,ID-KT,2021,11,180.87,2.49,1.9,3.93,74.07,1538703,21.1,17.01,23.95,12.76,6.0,23.85,221,43.96,60.3,52.91
770,ID-KS,2021,11,203.4,3.72,2.75,3.28,66.45,1425183,30.22,12.95,21.35,18.3,5.91,21.22,98,160.98,63.43,58.88
771,ID-KI,2021,11,207.37,3.96,2.54,7.7,67.25,1495162,23.48,24.27,16.94,17.97,9.65,22.97,67,54.11,69.53,76.64
772,ID-KU,2021,11,203.68,-1.55,2.82,4.75,65.41,1470602,31.89,11.13,24.3,15.5,14.49,26.63,283,81.57,51.79,47.02
773,ID-SA,2021,11,197.32,2.24,1.33,5.14,60.43,1450905,24.2,13.49,17.17,19.12,12.2,21.04,285,144.79,69.03,64.61
774,ID-ST,2021,11,204.6,2.64,2.29,6.66,70.58,1496197,37.68,21.34,23.55,12.59,8.19,16.57,71,105.71,40.71,33.29
775,ID-SN,2021,11,498.5,0.12,3.81,6.15,70.91,1527282,33.34,18.44,24.01,14.92,6.54,33.35,180,191.35,63.01,59.82
776,ID-SG,2021,11,205.04,-2.56,1.51,4.04,73.06,1501966,34.94,13.46,19.21,13.18,11.18,24.71,190,195.66,68.83,74.41
777,ID-GO,2021,11,187.9,0.83,2.02,5.85,62.79,1457004,39.54,18.89,21.27,12.34,6.06,27.93,297,139.2,42.38,33.09
778,ID-SR,2021,11,201.78,3.14,1.13,5.42,71.74,1497362,22.5,17.62,16.01,17.33,10.79,26.74,179,99.94,66.65,68.66
779,ID-MA,2021,11,181.67,-0.9,2.58,7.18,69.18,1440208,39.83,11.93,15.31,13.99,10.63,10.87,108,108.78,56.9,54.91
780,ID-MU,2021,11,186.74,-1.41,1.01,3.66,70.87,1434047,29.4,13.74,17.87,12.92,13.15,28.17,205,20.4,57.37,48.32
781,ID-PA,2021,11,203.1,-1.22,2.74,7.15,71.23,1526185,38.46,10.93,17.68,14.03,5.05,39.54,278,34.6,58.14,53.19
782,ID-PB,2021,11,193.21,-0.59,2.98,3.3,67.28,1456564,33.35,24.76,22.9,18.53,10.78,27.01,185,174.02,49.85,55.22
783,ID-AC,2021,12,216.95,-1.8,1.01,3.52,61.01,1556626,29.73,21.83,23.85,11.37,5.73,24.22,112,190.1,45.93,51.14
784,ID-SU,2021,12,725.52,3.1,1.74,4.85,63.16,2053451,26.96,17.99,21.07,11.25,10.5,21.52,261,75.81,49.16,40.79
785,ID-SB,2021,12,193.37,2.93,1.34,6.08,72.47,1473353,35.78,15.07,22.32,19.81,13.21,39.13,289,122.23,59.46,51.14
786,ID-RI,2021,12,656.52,1.46,3.8,3.71,62.71,1444429,30.31,11.19,23.26,18.35,5.2,13.61,186,122.06,43.8,37.94
787,ID-JA,2021,12,184.72,2.62,1.25,4.89,66.97,1472488,39.38,11.37,18.15,14.87,8.3,23.45,59,171.76,48.26,54.73
788,ID-SS,2021,12,185.84,3.08,3.13,5.26,69.3,1563145,22.5,17.67,17.74,19.28,5.08,38.95,86,149.7,46.75,41.82
789,ID-BE,2021,12,181.65,3.58,1.24,7.65,72.03,1469097,35.69,18.98,21.06,14.06,8.92,14.18,113,150.02,61.34,70.76
790,ID-LA,2021,12,194.27,-0.14,1.25,3.87,66.98,1437421,37.54,20.33,15.14,13.32,6.01,37.62,247,43.16,58.15,57.49
791,ID-BB,2021,12,204.51,2.55,3.02,7.66,66.31,1458051,37.24,18.63,19.18,14.61,8.09,17.57,165,132.62,65.2,58.94
792,ID-KR,2021,12,206.38,1.55,3.18,7.26,74.66,1499787,29.45,13.99,21.29,17.98,7.75,30.31,276,179.31,60.11,59.35
793,ID-JK,2021,12,2355.11,2.51,2.46,3.95,61.68,4712871,7.78,37.58,29.78,24.62,5.29,16.77,252,175.14,44.37,49.09
794,ID-JB,2021,12,1674.73,-0.79,2.25,4.11,64.45,1799614,13.68,39.68,24.79,20.62,7.99,35.39,299,168.5,59.6,54.6
795,ID-JT,2021,12,1161.22,3.09,3.52,6.03,61.62,1694604,33.78,14.15,16.05,14.54,9.29,29.87,243,47.33,68.08,62.7
796,ID-YO,2021,12,201.89,-2.06,2.31,5.51,74.89,1574066,24.97,14.89,17.3,12.77,6.8,13.58,280,135.92,61.33,59.71
797,ID-JI,2021,12,1661.92,1.53,2.49,3.82,68.52,1911623,10.89,35.82,26.1,22.86,8.0,36.06,203,70.67,50.7,48.17
798,ID-BT,2021,12,204.25,0.65,1.72,6.68,60.66,1557458,21.99,13.84,15.14,12.82,5.74,23.61,55,145.87,54.68,51.62
799,ID-BA,2021,12,300.15,-0.78,3.56,4.6,65.6,2546010,36.79,11.89,17.39,16.71,9.42,22.5,91,176.11,46.84,42.51
800,ID-NB,2021,12,195.27,2.9,3.57,5.85,63.76,1479739,22.76,24.95,18.29,14.84,6.46,26.13,134,88.56,51.8,61.02
801,ID-NT,2021,12,188.59,1.35,3.73,5.82,67.04,1514868,20.08,16.62,15.05,10.01,8.97,22.52,234,174.7,67.24,73.55
802,ID-KB,2021,12,186.55,0.57,2.23,3.51,73.94,1445495,26.0,11.67,23.8,10.22,6.61,21.85,231,24.68,61.65,62.91
803,ID-KT,2021,12,205.86,-1.17,3.48,6.69,73.32,1484753,31.25,14.77,24.96,16.09,12.05,10.69,91,161.61,42.62,35.07
804,ID-KS,2021,12,215.15,1.57,1.94,5.67,66.02,1560304,30.46,13.48,21.89,19.02,5.02,39.55,207,168.0,45.85,44.0
805,ID-KI,2021,12,187.37,3.67,1.64,3.35,72.11,1458080,30.09,22.1,21.43,14.93,13.82,19.51,159,176.14,56.33,55.76
806,ID-KU,2021,12,187.23,3.12,2.31,5.98,67.45,1531452,36.24,17.38,18.37,13.36,6.31,38.25,73,157.61,58.11,67.18
807,ID-SA,2021,12,201.03,-0.86,3.6,4.66,68.35,1450654,34.93,13.27,24.35,13.1,10.85,29.59,130,166.87,68.5,59.35
808,ID-ST,2021,12,214.67,1.91,3.34,7.87,72.19,1465587,32.16,14.13,21.32,17.04,12.62,31.31,78,181.07,42.36,43.41
809,ID-SN,2021,12,542.5,3.03,1.5,5.86,60.26,1558620,35.71,16.74,17.0,11.92,6.27,21.28,227,88.83,69.05,66.53
810,ID-SG,2021,12,214.31,3.97,1.21,5.65,71.5,1532581,23.81,14.02,22.38,17.06,12.75,15.56,252,132.66,64.8,67.25
811,ID-GO,2021,12,199.82,0.16,2.7,6.99,66.29,1471467,21.15,12.3,19.05,12.5,5.95,33.8,286,101.6,62.83,64.5
812,ID-SR,2021,12,194.39,3.9,3.69,5.38,68.41,1552591,27.25,20.3,16.05,18.8,11.29,14.99,299,73.55,65.19,58.17
813,ID-MA,2021,12,198.08,3.66,1.4,6.19,64.35,1569324,27.56,17.49,23.15,15.33,9.45,17.65,124,123.05,59.36,62.66
814,ID-MU,2021,12,187.63,-0.07,1.45,6.48,65.44,1504928,31.74,23.33,23.79,11.43,5.11,11.39,296,27.0,63.09,68.91
815,ID-PA,2021,12,188.71,-0.73,2.28,3.01,73.28,1475597,35.7,21.66,17.64,16.83,6.74,16.36,161,21.53,69.79,73.77
816,ID-PB,2021,12,211.06,-0.61,2.75,5.13,70.32,1457814,38.6,22.97,16.3,17.02,8.61,36.09,70,153.93,53.55,44.25
817,ID-AC,2022,1,194.34,3.57,3.21,3.56,67.66,1489822,32.07,19.92,21.31,10.14,11.79,5.01,99,26.52,86.67,86.34
818,ID-SU,2022,1,658.57,2.26,1.59,4.7,70.4,1957067,20.09,19.87,24.28,11.91,10.06,18.61,41,67.58,73.07,71.29
819,ID-SB,2022,1,199.72,5.18,2.0,6.43,61.46,1567809,31.42,11.77,22.5,18.74,11.73,16.48,65,63.66,74.42,65.44
820,ID-RI,2022,1,542.27,2.5,3.64,6.29,67.63,1504660,23.19,20.41,22.24,13.11,5.31,8.33,53,27.25,71.13,75.34
821,ID-JA,2022,1,198.61,4.72,2.66,3.64,61.16,1462178,39.39,16.66,17.32,17.23,7.04,17.77,92,79.61,76.33,82.98
822,ID-SS,2022,1,210.56,2.29,2.82,7.8,73.89,1503288,33.82,17.11,21.21,10.31,7.03,8.25,13,43.1,86.64,80.67
823,ID-BE,2022,1,184.51,4.25,3.84,3.92,69.06,1488652,39.03,21.16,21.25,19.99,13.36,14.1,60,17.2,81.88,73.0
824,ID-LA,2022,1,185.95,3.54,2.51,6.82,62.9,1495413,22.51,11.56,20.11,16.32,11.46,11.1,98,40.89,62.56,62.19
825,ID-BB,2022,1,181.33,5.55,2.93,3.83,74.89,1427700,30.01,22.38,22.89,18.14,5.98,2.97,45,91.9,63.75,68.99
826,ID-KR,2022,1,185.55,4.03,2.25,7.45,68.34,1552464,23.55,23.85,23.1,17.02,11.96,7.31,94,66.57,85.59,94.86
827,ID-JK,2022,1,2632.66,5.0,1.25,5.05,68.32,4494548,12.67,34.14,28.72,15.78,3.49,2.42,100,47.7,70.14,64.13
828,ID-JB,2022,1,1650.9,1.74,3.07,6.4,74.49,1859711,7.51,37.84,26.59,15.47,7.98,17.39,86,66.17,74.98,80.87
829,ID-JT,2022,1,1085.25,4.09,1.71,3.83,74.96,1645634,22.91,19.53,24.67,11.38,13.61,7.01,29,27.63,80.58,81.1
830,ID-YO,2022,1,198.31,5.91,1.33,4.18,73.22,1449438,28.95,11.36,19.53,10.93,8.55,8.0,23,63.47,73.65,73.6
831,ID-JI,2022,1,1509.45,1.55,2.44,7.51,72.46,1914862,14.62,36.81,28.33,19.52,7.17,10.59,43,79.94,71.21,73.94
832,ID-BT,2022,1,215.8,6.01,3.87,5.17,63.22,1537260,22.41,13.13,16.0,16.1,6.72,12.1,36,26.76,81.94,83.64
833,ID-BA,2022,1,316.75,5.06,3.47,3.21,65.29,2603835,28.56,11.73,23.31,16.58,7.1,10.65,51,48.73,75.79,67.02
834,ID-NB,2022,1,203.15,2.96,2.82,7.63,67.38,1455781,30.68,12.78,15.47,12.77,5.11,7.21,37,21.49,72.27,70.2
835,ID-NT,2022,1,196.63,2.6,3.25,5.21,61.95,1564891,29.54,18.7,15.94,12.69,6.6,13.0,76,32.57,70.09,70.92
836,ID-KB,2022,1,218.24,3.37,1.02,5.99,71.4,1524073,35.09,19.36,16.88,10.08,13.86,9.25,60,76.13,77.87,77.98
837,ID-KT,2022,1,217.05,3.11,3.39,6.52,74.96,1446977,38.03,17.94,23.26,13.02,10.42,16.16,75,92.75,64.19,60.72
838,ID-KS,2022,1,203.29,3.73,2.54,3.96,74.5,1448225,22.05,10.44,20.98,14.37,5.86,3.4,99,97.18,69.68,67.07
839,ID-KI,2022,1,201.36,2.5,2.96,4.15,72.34,1467048,24.06,15.19,17.07,18.79,12.41,3.38,47,46.96,63.73,72.09
840,ID-KU,2022,1,218.9,2.06,2.78,5.31,68.53,1532064,23.7,23.71,22.5,17.89,6.04,2.92,30,47.25,87.3,87.47
841,ID-SA,2022,1,204.12,4.36,1.95,6.08,66.19,1532518,27.15,21.33,24.69,12.26,9.04,2.45,73,27.38,81.88,79.41
842,ID-ST,2022,1,182.57,6.72,3.26,6.28,70.99,1475830,39.38,17.25,24.64,15.94,10.82,3.44,16,27.12,71.04,71.28
843,ID-SN,2022,1,469.44,2.58,1.24,6.85,70.78,1496477,31.26,24.79,16.51,19.03,9.35,13.99,24,93.35,74.22,75.29
844,ID-SG,2022,1,198.85,2.84,1.64,7.86,71.74,1544579,32.66,17.24,21.66,10.88,13.75,18.17,28,48.86,61.2,62.06
845,ID-GO,2022,1,187.62,5.53,2.49,7.14,67.23,1469770,20.95,21.11,15.48,11.78,11.23,18.33,97,37.02,89.58,87.67
846,ID-SR,2022,1,190.84,3.43,2.86,5.04,67.81,1448558,30.91,13.61,16.97,10.82,14.76,5.21,79,73.56,80.48,79.9
847,ID-MA,2022,1,194.99,3.68,3.34,3.48,64.49,1481102,26.18,17.76,22.46,10.25,8.79,19.87,70,37.39,67.37,62.14
848,ID-MU,2022,1,196.98,3.15,1.34,7.04,73.59,1467131,32.24,15.3,23.77,14.64,8.55,4.93,64,38.44,81.55,88.7
849,ID-PA,2022,1,195.63,4.17,3.96,6.77,62.84,1502658,31.61,12.07,16.07,19.04,10.84,17.34,100,66.65,87.73,86.05
850,ID-PB,2022,1,189.03,6.35,2.9,5.97,73.66,1476379,24.77,22.24,16.93,13.28,5.37,14.92,60,51.84,70.69,67.08
851,ID-AC,2022,2,211.74,5.85,3.3,6.66,62.73,1555192,38.26,24.11,15.15,14.69,12.71,1.35,32,65.09,86.99,78.87
852,ID-SU,2022,2,645.81,2.51,3.08,7.82,71.87,2021160,34.34,10.92,21.47,15.01,9.92,5.59,56,64.2,88.93,89.4
853,ID-SB,2022,2,204.87,3.59,2.6,6.67,70.99,1563774,23.56,10.87,18.56,17.94,7.68,18.79,52,91.72,60.43,54.2
854,ID-RI,2022,2,635.17,3.03,2.45,6.6,63.56,1476931,34.89,18.1,19.54,16.26,8.46,2.65,32,74.81,70.47,64.52
855,ID-JA,2022,2,203.45,3.71,2.57,7.46,68.25,1525796,37.18,22.6,21.96,18.59,5.16,8.94,92,13.52,89.34,91.87
856,ID-SS,2022,2,188.87,2.87,3.22,6.16,67.09,1530136,29.95,15.72,17.78,16.21,11.63,2.92,83,82.16,65.64,68.95
857,ID-BE,2022,2,192.37,4.78,1.45,6.02,61.34,1529641,26.21,21.45,20.61,10.53,10.64,5.41,62,96.42,86.33,79.1
858,ID-LA,2022,2,188.45,5.47,3.14,6.6,61.76,1480750,23.47,18.44,16.81,15.89,7.46,3.24,58,63.99,62.86,64.87
859,ID-BB,2022,2,215.49,2.05,1.87,3.45,63.25,1502181,27.38,11.01,21.49,10.31,5.8,18.51,52,59.67,77.62,79.61
860,ID-KR,2022,2,214.22,1.96,1.77,4.1,71.35,1521051,39.17,13.77,21.63,10.68,8.37,7.74,34,90.45,85.88,92.37
861,ID-JK,2022,2,2531.28,3.39,3.44,5.3,66.53,4579344,6.21,42.34,25.64,23.4,6.91,19.76,47,68.32,81.4,71.49
862,ID-JB,2022,2,1645.84,4.95,3.88,4.53,61.68,1882770,13.68,42.61,23.53,16.52,5.78,13.48,35,31.96,61.96,57.2
863,ID-JT,2022,2,1208.76,3.62,2.24,7.77,65.35,1695623,29.02,16.96,22.6,11.97,5.72,14.72,77,76.96,73.58,67.66
864,ID-YO,2022,2,185.94,4.46,2.3,5.63,66.77,1554483,21.22,14.72,23.04,17.76,8.56,19.25,18,39.51,74.06,77.64
865,ID-JI,2022,2,1486.67,4.52,3.07,7.67,73.64,1815140,6.14,32.45,24.84,15.88,5.97,18.21,76,21.71,80.89,79.74
866,ID-BT,2022,2,185.29,1.89,3.97,4.28,72.07,1518308,21.14,16.58,16.74,11.45,12.3,0.61,53,29.27,60.36,50.43
867,ID-BA,2022,2,328.5,5.4,1.44,7.27,69.59,2443433,37.66,14.17,24.1,11.02,11.62,8.96,46,66.93,76.17,67.28
868,ID-NB,2022,2,211.86,3.41,1.14,5.34,62.7,1474364,23.07,18.61,23.48,13.06,7.3,19.01,99,61.27,81.08,86.99
869,ID-NT,2022,2,218.87,3.25,3.67,4.75,73.61,1450128,37.41,12.74,22.84,12.43,12.82,1.69,63,74.11,89.51,94.59
870,ID-KB,2022,2,195.83,3.07,3.98,3.27,67.72,1493660,28.82,19.77,24.47,12.23,12.93,11.08,48,53.77,85.21,81.36
871,ID-KT,2022,2,211.95,2.7,3.67,3.98,70.26,1571078,36.7,20.32,20.13,11.64,13.59,19.14,57,89.58,66.79,69.81
872,ID-KS,2022,2,218.12,2.91,2.39,7.53,66.84,1431495,24.45,20.71,18.39,14.42,11.55,8.32,36,29.33,84.41,91.6
873,ID-KI,2022,2,187.75,2.26,2.88,6.03,71.76,1490743,37.19,12.05,22.49,18.79,12.68,0.9,77,18.91,69.62,66.23
874,ID-KU,2022,2,197.37,6.39,1.53,7.75,66.12,1444797,23.15,21.9,24.53,15.28,9.18,14.7,70,17.52,89.34,84.89
875,ID-SA,2022,2,186.37,3.28,3.36,4.88,68.12,1485258,21.02,15.68,18.25,12.14,9.17,14.58,36,69.7,62.87,69.47
876,ID-ST,2022,2,198.11,3.68,2.14,7.19,66.97,1436162,37.42,22.9,21.8,12.43,6.98,14.95,30,10.96,87.76,90.31
877,ID-SN,2022,2,486.42,5.94,1.26,6.02,66.45,1556720,31.08,18.44,21.96,19.02,14.94,1.39,79,68.94,83.67,86.08
878,ID-SG,2022,2,180.45,2.67,2.28,5.34,64.91,1505470,32.68,12.71,19.78,12.2,9.56,12.21,67,80.05,88.03,96.0
879,ID-GO,2022,2,188.17,5.49,3.66,7.36,70.81,1485884,29.45,19.63,18.36,14.04,8.4,17.71,99,30.53,65.55,65.08
880,ID-SR,2022,2,189.2,5.58,2.4,7.34,74.39,1453461,35.1,21.38,16.47,12.16,14.8,12.27,23,17.2,81.43,86.04
881,ID-MA,2022,2,218.84,6.42,2.25,7.39,61.45,1560601,29.79,19.06,17.82,15.4,12.49,0.67,73,64.61,73.97,67.32
882,ID-MU,2022,2,186.1,4.79,2.54,4.99,70.27,1522015,33.46,18.71,15.19,10.74,12.42,17.95,38,91.68,87.0,79.0
883,ID-PA,2022,2,211.94,1.65,1.77,7.65,66.05,1456336,21.18,18.58,17.28,15.72,10.81,11.73,90,73.2,83.84,88.82
884,ID-PB,2022,2,188.04,2.79,1.48,3.36,62.27,1456210,32.15,20.11,23.49,10.42,11.99,15.89,78,33.51,61.18,52.32
885,ID-AC,2022,3,193.07,2.68,1.66,3.62,63.55,1425188,32.17,14.6,20.7,17.34,12.0,1.35,34,68.84,66.14,75.04
886,ID-SU,2022,3,705.99,2.75,3.1,3.47,69.93,1932674,25.79,11.89,24.27,19.64,8.39,14.2,46,73.23,68.82,72.82
887,ID-SB,2022,3,215.13,4.03,2.08,5.11,68.87,1426034,38.04,15.98,18.51,13.18,6.25,6.83,49,32.12,74.05,73.65
888,ID-RI,2022,3,616.3,2.99,1.61,3.77,68.76,1514650,27.58,14.17,17.4,10.6,9.24,15.89,29,20.83,83.47,87.85
889,ID-JA,2022,3,188.53,3.23,3.29,3.13,74.05,1467294,23.78,16.93,16.32,19.98,11.5,9.03,85,13.94,85.04,83.87
890,ID-SS,2022,3,196.47,2.74,3.8,6.44,61.68,1487747,22.9,19.82,22.43,14.86,14.95,19.85,50,71.35,80.13,86.28
891,ID-BE,2022,3,200.38,3.51,3.96,4.83,60.66,1508872,28.66,19.76,20.47,15.59,5.77,11.42,71,33.39,74.76,84.34
892,ID-LA,2022,3,188.67,2.52,1.44,7.68,67.01,1497062,28.62,15.7,20.7,15.96,8.7,1.68,46,15.37,83.75,76.78
893,ID-BB,2022,3,215.3,3.78,2.36,4.2,66.1,1486590,28.12,20.17,15.08,15.57,11.22,8.19,98,35.91,70.99,66.45
894,ID-KR,2022,3,214.51,6.03,2.46,4.72,71.69,1480192,24.33,18.59,24.07,11.52,14.7,8.8,85,91.45,79.16,75.29
895,ID-JK,2022,3,2602.68,5.31,2.21,3.92,74.92,4502991,8.21,39.7,22.95,22.34,6.87,6.0,45,62.48,74.31,84.01
896,ID-JB,2022,3,1794.35,4.18,2.67,7.46,71.15,1877605,14.83,36.45,25.48,17.03,6.79,13.42,44,85.6,62.95,64.57
897,ID-JT,2022,3,1167.78,2.89,2.19,6.5,62.16,1710384,31.8,18.35,18.98,12.5,7.16,14.54,97,17.97,87.48,87.98
898,ID-YO,2022,3,196.19,2.08,3.42,7.07,74.1,1432976,38.37,20.66,23.65,18.0,8.82,2.08,68,25.66,78.88,69.35
899,ID-JI,2022,3,1713.93,2.13,1.71,3.23,60.75,1985735,12.96,42.95,23.16,15.78,6.8,2.71,48,86.31,69.25,78.97
900,ID-BT,2022,3,181.27,2.04,3.63,4.52,62.42,1447546,26.07,10.8,19.0,15.87,14.45,13.17,12,38.69,76.15,77.38
901,ID-BA,2022,3,325.72,4.3,2.4,6.01,70.23,2446304,24.01,23.53,24.29,13.42,7.53,3.45,60,10.12,85.64,86.29
902,ID-NB,2022,3,197.9,5.47,2.8,6.51,74.47,1548447,36.1,24.25,15.04,10.42,13.63,5.6,68,63.99,87.2,88.81
903,ID-NT,2022,3,194.2,5.55,2.56,5.59,67.84,1444496,27.46,22.68,22.02,18.88,12.68,1.15,93,69.39,65.6,64.94
904,ID-KB,2022,3,210.01,4.12,2.93,4.38,66.45,1509942,20.74,24.95,18.5,14.43,6.89,2.16,32,58.41,62.65,60.15
905,ID-KT,2022,3,190.6,3.52,2.17,5.38,61.75,1515522,20.9,12.91,16.88,18.84,8.79,2.98,99,50.18,81.97,73.21
906,ID-KS,2022,3,211.4,4.96,1.07,6.18,64.64,1448586,21.08,23.54,16.33,10.89,9.94,7.04,14,58.53,66.9,69.3
907,ID-KI,2022,3,208.6,4.17,3.44,5.81,71.94,1453221,22.18,14.31,15.46,16.57,13.15,17.47,59,82.9,80.13,83.18
908,ID-KU,2022,3,196.64,3.18,1.97,3.1,61.75,1502460,24.54,16.36,16.26,10.72,13.35,17.47,42,25.91,83.14,85.47
909,ID-SA,2022,3,210.76,3.54,3.24,6.78,70.14,1506747,28.94,20.29,20.21,10.24,10.37,18.59,40,99.99,84.17,77.5
