id_cluster,iso_code,tanggal_terdeteksi,tanggal_selesai,nama_cluster,jenis_cluster,nama_lokasi,alamat_lokasi,latitude,longitude,kasus_index,total_kasus_terkait,total_kontak_erat,total_suspect,kasus_anak,kasus_dewasa,kasus_lansia,kasus_laki,kasus_perempuan,kasus_tanpa_gejala,kasus_ringan,kasus_sedang,kasus_berat,kasus_kritis,kasus_meninggal,contact_tracing_completed,area_disinfection,temporary_closure,mass_testing,status_cluster,catatan
76,ID-SB,2022-04-17,2022-05-24,Cluster Perkantoran Sumatera Barat 20,Perkantoran,Lokasi Perkantoran Sumatera Barat,"Jl. Perkantoran No. 11, Sumatera Barat",-6.740237,129.349863,1,92,397,100,13,56,15,37,55,29,52,13,5,2,1,False,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Sumatera Barat dengan 92 kasus terkait
77,ID-SB,2022-01-11,2022-01-23,Cluster Sekolah Sumatera Barat 21,Sekolah,Lokasi Sekolah Sumatera Barat,"Jl. Sekolah No. 3, Sumatera Barat",5.984923,109.495639,1,92,193,29,34,42,8,37,55,19,50,14,3,1,0,False,True,True,True,Selesai,Cluster Sekolah terdeteksi di Sumatera Barat dengan 92 kasus terkait
78,ID-SB,2020-03-13,2020-04-28,Cluster Perkantoran Sumatera Barat 22,Perkantoran,Lokasi Perkantoran Sumatera Barat,"Jl. Perkantoran No. 46, Sumatera Barat",-3.163891,138.889986,1,56,253,57,12,28,9,25,31,22,28,5,3,1,0,False,True,True,False,Terkendali,Cluster Perkantoran terdeteksi di Sumatera Barat dengan 56 kasus terkait
79,ID-SB,2020-03-21,2020-04-09,Cluster Rumah Sakit Sumatera Barat 23,Rumah Sakit,Lokasi Rumah Sakit Sumatera Barat,"Jl. Rumah Sakit No. 4, Sumatera Barat",2.371432,107.685742,1,25,70,15,5,14,4,13,12,6,12,4,1,0,0,True,True,False,False,Terkendali,Cluster Rumah Sakit terdeteksi di Sumatera Barat dengan 25 kasus terkait
80,ID-SB,2021-09-26,2021-11-10,Cluster Sekolah Sumatera Barat 24,Sekolah,Lokasi Sekolah Sumatera Barat,"Jl. Sekolah No. 20, Sumatera Barat",-2.219933,109.432906,1,35,128,37,15,13,2,18,17,9,17,3,2,0,0,True,True,False,True,Terkendali,Cluster Sekolah terdeteksi di Sumatera Barat dengan 35 kasus terkait
81,ID-RI,2022-07-11,2022-08-21,Cluster Keluarga Riau 1,Keluarga,Lokasi Keluarga Riau,"Jl. Keluarga No. 84, Riau",-4.558891,117.24754,1,17,66,9,3,11,1,7,10,3,8,3,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di Riau dengan 17 kasus terkait
82,ID-RI,2020-12-08,2021-01-28,Cluster Perkantoran Riau 2,Perkantoran,Lokasi Perkantoran Riau,"Jl. Perkantoran No. 78, Riau",-0.056977,104.982667,1,73,209,28,8,45,9,30,43,27,29,11,1,2,0,True,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Riau dengan 73 kasus terkait
83,ID-RI,2020-08-30,2020-09-29,Cluster Perkantoran Riau 3,Perkantoran,Lokasi Perkantoran Riau,"Jl. Perkantoran No. 66, Riau",2.951095,132.640035,1,15,57,13,1,10,2,6,9,4,7,2,0,0,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Riau dengan 15 kasus terkait
84,ID-RI,2022-07-13,2022-07-28,Cluster Universitas Riau 4,Universitas,Lokasi Universitas Riau,"Jl. Universitas No. 29, Riau",-1.010193,99.47398,1,63,287,65,24,14,1,35,28,24,35,12,4,0,0,True,True,False,False,Selesai,Cluster Universitas terdeteksi di Riau dengan 63 kasus terkait
85,ID-RI,2020-10-03,2020-11-23,Cluster Pabrik Riau 5,Pabrik,Lokasi Pabrik Riau,"Jl. Pabrik No. 26, Riau",-8.465708,115.810908,1,43,129,32,6,27,4,20,23,14,25,8,1,0,0,True,True,False,False,Selesai,Cluster Pabrik terdeteksi di Riau dengan 43 kasus terkait
86,ID-RI,2020-11-14,2020-12-07,Cluster Pabrik Riau 6,Pabrik,Lokasi Pabrik Riau,"Jl. Pabrik No. 49, Riau",0.371081,109.639214,1,18,64,9,4,11,2,9,9,5,10,2,1,0,0,False,False,False,False,Selesai,Cluster Pabrik terdeteksi di Riau dengan 18 kasus terkait
87,ID-RI,2022-07-02,2022-07-28,Cluster Universitas Riau 7,Universitas,Lokasi Universitas Riau,"Jl. Universitas No. 97, Riau",-4.688443,138.728503,1,43,126,22,19,8,0,23,20,9,22,8,1,0,0,False,True,False,True,Selesai,Cluster Universitas terdeteksi di Riau dengan 43 kasus terkait
88,ID-RI,2021-02-08,2021-03-01,Cluster Pabrik Riau 8,Pabrik,Lokasi Pabrik Riau,"Jl. Pabrik No. 6, Riau",4.535385,95.412163,1,99,217,34,25,69,9,41,58,38,55,11,7,1,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Riau dengan 99 kasus terkait
89,ID-RI,2021-05-31,2021-07-16,Cluster Pabrik Riau 9,Pabrik,Lokasi Pabrik Riau,"Jl. Pabrik No. 21, Riau",-3.072139,130.296969,1,11,34,5,1,6,1,5,6,2,5,2,0,0,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Riau dengan 11 kasus terkait
90,ID-RI,2022-03-08,2022-03-30,Cluster Universitas Riau 10,Universitas,Lokasi Universitas Riau,"Jl. Universitas No. 56, Riau",-0.22555,139.500395,1,13,64,15,6,6,0,6,7,3,6,2,0,0,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Riau dengan 13 kasus terkait
91,ID-RI,2022-04-19,2022-05-17,Cluster Universitas Riau 11,Universitas,Lokasi Universitas Riau,"Jl. Universitas No. 82, Riau",-5.606386,101.21439,1,17,46,4,9,6,0,9,8,3,7,2,0,0,0,False,True,False,False,Terkendali,Cluster Universitas terdeteksi di Riau dengan 17 kasus terkait
92,ID-RI,2022-06-27,2022-08-06,Cluster Sekolah Riau 12,Sekolah,Lokasi Sekolah Riau,"Jl. Sekolah No. 14, Riau",-6.14468,137.712551,1,81,194,33,30,21,2,38,43,19,38,13,4,1,1,True,True,False,True,Selesai,Cluster Sekolah terdeteksi di Riau dengan 81 kasus terkait
93,ID-RI,2021-03-12,2021-04-06,Cluster Transportasi Riau 13,Transportasi,Lokasi Transportasi Riau,"Jl. Transportasi No. 64, Riau",-4.02228,103.980357,1,12,40,9,2,7,1,6,6,4,6,1,0,0,0,True,True,False,True,Selesai,Cluster Transportasi terdeteksi di Riau dengan 12 kasus terkait
94,ID-RI,2020-03-16,2020-03-30,Cluster Perkantoran Riau 14,Perkantoran,Lokasi Perkantoran Riau,"Jl. Perkantoran No. 15, Riau",-1.343537,105.003219,1,61,263,69,9,36,10,32,29,15,31,10,3,1,1,False,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Riau dengan 61 kasus terkait
95,ID-RI,2021-01-07,2021-02-24,Cluster Perkantoran Riau 15,Perkantoran,Lokasi Perkantoran Riau,"Jl. Perkantoran No. 64, Riau",3.34297,122.853377,1,18,41,11,4,12,3,9,9,5,7,2,0,0,0,False,False,False,False,Selesai,Cluster Perkantoran terdeteksi di Riau dengan 18 kasus terkait
96,ID-RI,2021-11-24,2021-12-25,Cluster Universitas Riau 16,Universitas,Lokasi Universitas Riau,"Jl. Universitas No. 52, Riau",-7.255405,116.832779,1,25,90,22,8,6,0,10,15,8,11,4,0,0,0,True,True,False,True,Selesai,Cluster Universitas terdeteksi di Riau dengan 25 kasus terkait
97,ID-RI,2020-05-17,2020-06-24,Cluster Keluarga Riau 17,Keluarga,Lokasi Keluarga Riau,"Jl. Keluarga No. 97, Riau",3.666444,112.213902,1,21,76,11,4,13,3,9,12,6,10,3,1,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di Riau dengan 21 kasus terkait
98,ID-RI,2022-05-28,2022-06-10,Cluster Perkantoran Riau 18,Perkantoran,Lokasi Perkantoran Riau,"Jl. Perkantoran No. 26, Riau",4.318531,122.125864,1,97,315,88,28,59,18,51,46,35,53,15,3,2,0,True,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Riau dengan 97 kasus terkait
99,ID-RI,2020-11-11,2020-12-19,Cluster Keluarga Riau 19,Keluarga,Lokasi Keluarga Riau,"Jl. Keluarga No. 29, Riau",-5.05078,124.530783,1,4,14,2,1,2,0,1,3,1,2,0,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Riau dengan 4 kasus terkait
100,ID-RI,2021-03-26,2021-04-18,Cluster Mall Riau 20,Mall,Lokasi Mall Riau,"Jl. Mall No. 5, Riau",0.14295,134.890473,1,28,106,23,8,19,3,14,14,7,13,3,1,0,0,True,True,True,False,Selesai,Cluster Mall terdeteksi di Riau dengan 28 kasus terkait
101,ID-JA,2021-01-11,2021-02-26,Cluster Pabrik Jambi 1,Pabrik,Lokasi Pabrik Jambi,"Jl. Pabrik No. 81, Jambi",-6.379122,106.03783,1,31,103,12,3,20,5,16,15,11,17,5,2,0,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Jambi dengan 31 kasus terkait
102,ID-JA,2021-05-19,2021-06-13,Cluster Perkantoran Jambi 2,Perkantoran,Lokasi Perkantoran Jambi,"Jl. Perkantoran No. 1, Jambi",-4.068724,131.344675,1,36,78,12,8,21,6,17,19,11,17,6,2,1,0,False,True,False,True,Terkendali,Cluster Perkantoran terdeteksi di Jambi dengan 36 kasus terkait
103,ID-JA,2020-03-19,2020-05-13,Cluster Rumah Sakit Jambi 3,Rumah Sakit,Lokasi Rumah Sakit Jambi,"Jl. Rumah Sakit No. 44, Jambi",-7.367351,105.109098,1,10,25,5,1,5,1,5,5,3,4,1,0,0,0,False,False,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Jambi dengan 10 kasus terkait
104,ID-JA,2022-08-08,2022-09-23,Cluster Keluarga Jambi 4,Keluarga,Lokasi Keluarga Jambi,"Jl. Keluarga No. 48, Jambi",-2.284604,139.167851,1,26,74,7,5,16,3,11,15,6,13,3,1,0,0,True,True,False,False,Terkendali,Cluster Keluarga terdeteksi di Jambi dengan 26 kasus terkait
105,ID-JA,2021-06-04,2021-06-28,Cluster Transportasi Jambi 5,Transportasi,Lokasi Transportasi Jambi,"Jl. Transportasi No. 22, Jambi",0.2381,138.146143,1,28,104,16,3,17,4,12,16,9,11,4,2,0,0,False,True,False,True,Selesai,Cluster Transportasi terdeteksi di Jambi dengan 28 kasus terkait
106,ID-JA,2022-07-27,2022-09-01,Cluster Perkantoran Jambi 6,Perkantoran,Lokasi Perkantoran Jambi,"Jl. Perkantoran No. 91, Jambi",-6.828586,134.057563,1,34,105,21,7,20,6,17,17,10,16,4,1,0,0,False,True,False,False,Terkendali,Cluster Perkantoran terdeteksi di Jambi dengan 34 kasus terkait
107,ID-JA,2021-07-28,2021-08-21,Cluster Mall Jambi 7,Mall,Lokasi Mall Jambi,"Jl. Mall No. 7, Jambi",-3.163257,110.73526,1,23,48,7,4,13,3,11,12,7,13,3,0,0,0,True,True,True,False,Selesai,Cluster Mall terdeteksi di Jambi dengan 23 kasus terkait
108,ID-SS,2020-05-15,2020-06-06,Cluster Lainnya Sumatera Selatan 1,Lainnya,Lokasi Lainnya Sumatera Selatan,"Jl. Lainnya No. 95, Sumatera Selatan",-6.055083,122.923761,1,23,82,20,6,12,2,12,11,5,11,3,1,0,0,True,True,False,True,Selesai,Cluster Lainnya terdeteksi di Sumatera Selatan dengan 23 kasus terkait
109,ID-SS,2020-05-30,2020-07-03,Cluster Rumah Sakit Sumatera Selatan 2,Rumah Sakit,Lokasi Rumah Sakit Sumatera Selatan,"Jl. Rumah Sakit No. 35, Sumatera Selatan",-5.012818,124.701194,1,12,29,5,1,7,2,5,7,4,6,1,0,0,0,False,False,False,True,Terkendali,Cluster Rumah Sakit terdeteksi di Sumatera Selatan dengan 12 kasus terkait
110,ID-SS,2020-08-23,2020-09-13,Cluster Perkantoran Sumatera Selatan 3,Perkantoran,Lokasi Perkantoran Sumatera Selatan,"Jl. Perkantoran No. 4, Sumatera Selatan",5.840217,123.35316,1,73,319,43,11,39,8,43,30,17,32,11,1,1,1,False,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Sumatera Selatan dengan 73 kasus terkait
111,ID-SS,2020-11-05,2020-12-25,Cluster Keagamaan Sumatera Selatan 4,Keagamaan,Lokasi Keagamaan Sumatera Selatan,"Jl. Keagamaan No. 13, Sumatera Selatan",4.12164,103.303192,1,193,688,119,27,112,26,109,84,76,105,31,6,4,0,False,True,False,False,Selesai,Cluster Keagamaan terdeteksi di Sumatera Selatan dengan 193 kasus terkait
112,ID-SS,2021-05-10,2021-05-27,Cluster Perkantoran Sumatera Selatan 5,Perkantoran,Lokasi Perkantoran Sumatera Selatan,"Jl. Perkantoran No. 19, Sumatera Selatan",-3.937017,127.044927,1,50,201,58,14,29,7,22,28,14,25,5,3,1,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Sumatera Selatan dengan 50 kasus terkait
113,ID-SS,2021-07-29,2021-09-17,Cluster Mall Sumatera Selatan 6,Mall,Lokasi Mall Sumatera Selatan,"Jl. Mall No. 82, Sumatera Selatan",-2.128601,133.807415,1,30,126,22,3,18,3,13,17,6,12,3,1,0,0,False,False,False,True,Terkendali,Cluster Mall terdeteksi di Sumatera Selatan dengan 30 kasus terkait
114,ID-SS,2020-07-20,2020-08-06,Cluster Keluarga Sumatera Selatan 7,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 2, Sumatera Selatan",-7.968729,137.519416,1,15,44,12,3,9,2,8,7,5,7,2,0,0,0,True,True,False,False,Terkendali,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 15 kasus terkait
115,ID-SS,2022-01-04,2022-01-12,Cluster Sekolah Sumatera Selatan 8,Sekolah,Lokasi Sekolah Sumatera Selatan,"Jl. Sekolah No. 24, Sumatera Selatan",3.055993,133.245257,1,53,250,46,24,16,4,31,22,19,21,6,2,1,0,True,True,False,False,Selesai,Cluster Sekolah terdeteksi di Sumatera Selatan dengan 53 kasus terkait
116,ID-SS,2020-12-01,2021-01-24,Cluster Pabrik Sumatera Selatan 9,Pabrik,Lokasi Pabrik Sumatera Selatan,"Jl. Pabrik No. 87, Sumatera Selatan",-8.471289,118.05207,1,38,156,19,10,21,3,17,21,8,17,4,2,0,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Sumatera Selatan dengan 38 kasus terkait
117,ID-SS,2021-11-08,2021-12-02,Cluster Universitas Sumatera Selatan 10,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 43, Sumatera Selatan",2.801863,105.203897,1,88,227,38,52,23,8,46,42,28,42,11,1,1,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Sumatera Selatan dengan 88 kasus terkait
118,ID-SS,2022-01-19,2022-01-30,Cluster Keluarga Sumatera Selatan 11,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 95, Sumatera Selatan",-2.726171,131.284677,1,14,54,8,2,8,2,8,6,2,7,1,0,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 14 kasus terkait
119,ID-SS,2022-06-22,2022-07-10,Cluster Keluarga Sumatera Selatan 12,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 25, Sumatera Selatan",-2.394129,139.579176,1,21,89,24,3,11,2,12,9,8,9,2,1,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 21 kasus terkait
120,ID-SS,2021-09-19,2021-11-01,Cluster Keluarga Sumatera Selatan 13,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 82, Sumatera Selatan",-10.139165,102.067827,1,25,59,15,5,14,3,12,13,8,10,3,1,0,0,False,False,False,True,Selesai,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 25 kasus terkait
121,ID-SS,2022-04-22,2022-05-11,Cluster Universitas Sumatera Selatan 14,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 49, Sumatera Selatan",2.56235,123.252584,1,53,127,25,23,21,4,25,28,15,23,5,3,1,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Sumatera Selatan dengan 53 kasus terkait
122,ID-SS,2021-09-22,2021-10-19,Cluster Sekolah Sumatera Selatan 15,Sekolah,Lokasi Sekolah Sumatera Selatan,"Jl. Sekolah No. 68, Sumatera Selatan",-3.617253,138.291926,1,20,75,18,10,6,1,8,12,7,8,3,0,0,0,False,False,False,True,Selesai,Cluster Sekolah terdeteksi di Sumatera Selatan dengan 20 kasus terkait
123,ID-SS,2020-12-04,2020-12-30,Cluster Keagamaan Sumatera Selatan 16,Keagamaan,Lokasi Keagamaan Sumatera Selatan,"Jl. Keagamaan No. 8, Sumatera Selatan",-9.529079,102.168851,1,170,723,110,21,93,28,94,76,55,95,19,13,3,0,False,False,False,True,Selesai,Cluster Keagamaan terdeteksi di Sumatera Selatan dengan 170 kasus terkait
124,ID-SS,2020-08-03,2020-08-28,Cluster Pernikahan Sumatera Selatan 17,Pernikahan,Lokasi Pernikahan Sumatera Selatan,"Jl. Pernikahan No. 11, Sumatera Selatan",-6.820491,97.37853,1,101,211,37,15,58,12,55,46,32,51,18,5,2,0,False,True,False,False,Selesai,Cluster Pernikahan terdeteksi di Sumatera Selatan dengan 101 kasus terkait
125,ID-SS,2021-11-18,2021-12-26,Cluster Universitas Sumatera Selatan 18,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 82, Sumatera Selatan",-1.516356,114.374939,1,17,78,8,11,7,0,7,10,4,9,2,0,0,0,True,True,False,True,Selesai,Cluster Universitas terdeteksi di Sumatera Selatan dengan 17 kasus terkait
126,ID-SS,2021-01-14,2021-01-27,Cluster Pabrik Sumatera Selatan 19,Pabrik,Lokasi Pabrik Sumatera Selatan,"Jl. Pabrik No. 36, Sumatera Selatan",2.821746,102.353149,1,92,305,37,14,52,14,51,41,19,55,11,6,1,0,False,True,False,False,Selesai,Cluster Pabrik terdeteksi di Sumatera Selatan dengan 92 kasus terkait
127,ID-SS,2022-07-18,2022-08-26,Cluster Universitas Sumatera Selatan 20,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 19, Sumatera Selatan",3.203538,100.180598,1,45,195,28,27,16,4,24,21,15,24,7,3,0,0,True,False,False,False,Selesai,Cluster Universitas terdeteksi di Sumatera Selatan dengan 45 kasus terkait
128,ID-SS,2020-10-05,2020-11-28,Cluster Pernikahan Sumatera Selatan 21,Pernikahan,Lokasi Pernikahan Sumatera Selatan,"Jl. Pernikahan No. 49, Sumatera Selatan",-8.231922,128.71166,1,183,646,145,43,108,35,90,93,50,74,25,3,3,1,True,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Sumatera Selatan dengan 183 kasus terkait
129,ID-SS,2020-09-17,2020-09-30,Cluster Perkantoran Sumatera Selatan 22,Perkantoran,Lokasi Perkantoran Sumatera Selatan,"Jl. Perkantoran No. 42, Sumatera Selatan",3.547584,97.57772,1,32,140,32,5,20,3,17,15,9,15,4,1,0,0,True,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Sumatera Selatan dengan 32 kasus terkait
130,ID-SS,2020-11-19,2020-12-05,Cluster Pabrik Sumatera Selatan 23,Pabrik,Lokasi Pabrik Sumatera Selatan,"Jl. Pabrik No. 35, Sumatera Selatan",0.423226,137.7472,1,45,95,25,11,24,5,21,24,10,25,6,2,0,0,False,True,False,True,Terkendali,Cluster Pabrik terdeteksi di Sumatera Selatan dengan 45 kasus terkait
131,ID-SS,2022-03-11,2022-04-10,Cluster Keluarga Sumatera Selatan 24,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 18, Sumatera Selatan",-2.463191,95.702648,1,7,15,3,0,4,1,4,3,1,2,0,0,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 7 kasus terkait
132,ID-SS,2022-04-28,2022-06-10,Cluster Universitas Sumatera Selatan 25,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 84, Sumatera Selatan",-2.080868,114.813698,1,41,122,18,12,19,0,22,19,8,23,4,1,0,0,False,False,False,False,Terkendali,Cluster Universitas terdeteksi di Sumatera Selatan dengan 41 kasus terkait
133,ID-SS,2022-05-26,2022-06-18,Cluster Universitas Sumatera Selatan 26,Universitas,Lokasi Universitas Sumatera Selatan,"Jl. Universitas No. 15, Sumatera Selatan",3.109378,119.087628,1,47,198,40,17,13,2,20,27,18,27,6,2,0,0,True,True,False,True,Terkendali,Cluster Universitas terdeteksi di Sumatera Selatan dengan 47 kasus terkait
134,ID-SS,2020-12-23,2021-01-19,Cluster Keagamaan Sumatera Selatan 27,Keagamaan,Lokasi Keagamaan Sumatera Selatan,"Jl. Keagamaan No. 36, Sumatera Selatan",-6.747707,133.860122,1,178,362,79,35,105,27,81,97,65,95,23,6,2,1,False,False,False,False,Terkendali,Cluster Keagamaan terdeteksi di Sumatera Selatan dengan 178 kasus terkait
135,ID-SS,2021-12-30,2022-02-09,Cluster Sekolah Sumatera Selatan 28,Sekolah,Lokasi Sekolah Sumatera Selatan,"Jl. Sekolah No. 84, Sumatera Selatan",-10.233393,99.239187,1,84,337,65,47,31,6,43,41,22,39,8,5,1,1,True,True,True,False,Terkendali,Cluster Sekolah terdeteksi di Sumatera Selatan dengan 84 kasus terkait
136,ID-SS,2022-08-18,2022-09-07,Cluster Keluarga Sumatera Selatan 29,Keluarga,Lokasi Keluarga Sumatera Selatan,"Jl. Keluarga No. 23, Sumatera Selatan",-10.429129,122.649824,1,11,39,4,2,7,1,6,5,3,5,1,0,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di Sumatera Selatan dengan 11 kasus terkait
137,ID-SS,2022-03-16,2022-05-08,Cluster Sekolah Sumatera Selatan 30,Sekolah,Lokasi Sekolah Sumatera Selatan,"Jl. Sekolah No. 90, Sumatera Selatan",3.388554,114.533573,1,75,158,37,29,20,1,37,38,24,31,11,1,1,0,False,True,True,False,Selesai,Cluster Sekolah terdeteksi di Sumatera Selatan dengan 75 kasus terkait
138,ID-SS,2021-07-23,2021-08-03,Cluster Perkantoran Sumatera Selatan 31,Perkantoran,Lokasi Perkantoran Sumatera Selatan,"Jl. Perkantoran No. 74, Sumatera Selatan",-7.461641,111.69227,1,89,412,91,20,61,12,38,51,30,35,14,4,1,1,True,False,False,False,Selesai,Cluster Perkantoran terdeteksi di Sumatera Selatan dengan 89 kasus terkait
139,ID-SS,2021-03-23,2021-04-23,Cluster Perkantoran Sumatera Selatan 32,Perkantoran,Lokasi Perkantoran Sumatera Selatan,"Jl. Perkantoran No. 59, Sumatera Selatan",-3.386348,103.776365,1,29,75,12,4,17,5,15,14,10,16,3,1,0,0,False,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Sumatera Selatan dengan 29 kasus terkait
140,ID-BE,2022-06-17,2022-06-24,Cluster Perkantoran Bengkulu 1,Perkantoran,Lokasi Perkantoran Bengkulu,"Jl. Perkantoran No. 34, Bengkulu",-6.668091,125.642855,1,28,102,17,6,17,4,16,12,5,11,4,0,0,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Bengkulu dengan 28 kasus terkait
141,ID-BE,2022-07-06,2022-08-18,Cluster Sekolah Bengkulu 2,Sekolah,Lokasi Sekolah Bengkulu,"Jl. Sekolah No. 14, Bengkulu",1.298015,103.013358,1,56,236,29,24,20,4,33,23,20,30,8,1,1,1,False,True,False,False,Selesai,Cluster Sekolah terdeteksi di Bengkulu dengan 56 kasus terkait
142,ID-BE,2021-04-01,2021-04-18,Cluster Mall Bengkulu 3,Mall,Lokasi Mall Bengkulu,"Jl. Mall No. 6, Bengkulu",-6.000247,110.299931,1,9,33,6,2,5,1,5,4,2,5,1,0,0,0,False,True,True,True,Selesai,Cluster Mall terdeteksi di Bengkulu dengan 9 kasus terkait
143,ID-BE,2021-01-09,2021-02-28,Cluster Keluarga Bengkulu 4,Keluarga,Lokasi Keluarga Bengkulu,"Jl. Keluarga No. 50, Bengkulu",-7.667944,115.052616,1,17,64,16,4,10,2,8,9,6,7,2,0,0,0,False,False,False,False,Selesai,Cluster Keluarga terdeteksi di Bengkulu dengan 17 kasus terkait
144,ID-BE,2020-07-11,2020-08-09,Cluster Perkantoran Bengkulu 5,Perkantoran,Lokasi Perkantoran Bengkulu,"Jl. Perkantoran No. 26, Bengkulu",-4.477096,99.671922,1,32,140,41,6,16,5,14,18,12,13,5,1,0,0,True,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Bengkulu dengan 32 kasus terkait
145,ID-BE,2021-08-25,2021-09-17,Cluster Keluarga Bengkulu 6,Keluarga,Lokasi Keluarga Bengkulu,"Jl. Keluarga No. 21, Bengkulu",5.170886,111.780959,1,13,59,14,1,8,2,7,6,4,6,2,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Bengkulu dengan 13 kasus terkait
146,ID-BE,2021-02-19,2021-02-27,Cluster Perkantoran Bengkulu 7,Perkantoran,Lokasi Perkantoran Bengkulu,"Jl. Perkantoran No. 50, Bengkulu",-10.404556,139.597287,1,54,188,32,6,29,7,24,30,12,32,5,3,0,0,False,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Bengkulu dengan 54 kasus terkait
147,ID-BE,2022-04-28,2022-06-23,Cluster Perkantoran Bengkulu 8,Perkantoran,Lokasi Perkantoran Bengkulu,"Jl. Perkantoran No. 71, Bengkulu",-1.422629,115.628491,1,12,39,8,1,7,1,6,6,2,6,2,0,0,0,False,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Bengkulu dengan 12 kasus terkait
148,ID-BE,2021-12-25,2022-01-20,Cluster Sekolah Bengkulu 9,Sekolah,Lokasi Sekolah Bengkulu,"Jl. Sekolah No. 83, Bengkulu",-0.813387,128.971709,1,71,277,29,37,24,3,30,41,17,38,7,5,1,0,False,False,True,False,Terkendali,Cluster Sekolah terdeteksi di Bengkulu dengan 71 kasus terkait
149,ID-BE,2021-12-12,2022-01-31,Cluster Keluarga Bengkulu 10,Keluarga,Lokasi Keluarga Bengkulu,"Jl. Keluarga No. 14, Bengkulu",-6.447957,137.221431,1,11,46,12,1,7,1,6,5,3,5,1,0,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Bengkulu dengan 11 kasus terkait
150,ID-BE,2021-07-07,2021-07-16,Cluster Keluarga Bengkulu 11,Keluarga,Lokasi Keluarga Bengkulu,"Jl. Keluarga No. 65, Bengkulu",-7.87247,138.092575,1,7,31,3,1,3,1,3,4,1,3,1,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Bengkulu dengan 7 kasus terkait
151,ID-BE,2020-09-15,2020-10-30,Cluster Keagamaan Bengkulu 12,Keagamaan,Lokasi Keagamaan Bengkulu,"Jl. Keagamaan No. 45, Bengkulu",4.904243,134.743223,1,170,398,42,30,87,22,99,71,51,93,32,8,3,2,False,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Bengkulu dengan 170 kasus terkait
152,ID-BE,2021-03-22,2021-04-20,Cluster Perkantoran Bengkulu 13,Perkantoran,Lokasi Perkantoran Bengkulu,"Jl. Perkantoran No. 7, Bengkulu",5.107647,126.883421,1,54,121,19,13,33,8,25,29,18,22,5,2,1,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Bengkulu dengan 54 kasus terkait
