id_vaksinasi,iso_code,tanggal,vaksin_sinovac,vaksin_astrazeneca,vaksin_pfizer,vaksin_moderna,vaksin_novavax,vaksin_lainnya,dosis_1,dosis_2,dosis_booster,lansia_vaksin,dewasa_vaksin,remaja_vaksin,anak_vaksin,nakes_vaksin,guru_vaksin,petugas_publik_vaksin,puskesmas_vaksin,rumah_sakit_vaksin,sentra_vaksin,drive_thru_vaksin,kipi_ringan,kipi_sedang,kipi_berat
189,ID-NT,2021-04-05,6702,1688,0,0,56,130,6702,1258,0,2046,5492,1255,0,1007,405,457,4777,1976,1206,500,303,24,8
190,ID-KB,2021-04-05,6709,1917,0,0,0,0,6965,1593,0,2080,5760,432,0,832,759,322,5127,1725,1667,847,292,73,3
191,ID-KT,2021-04-05,5964,1566,0,0,0,0,6039,821,0,1686,5154,602,0,674,290,213,3850,1716,1078,836,363,29,5
192,ID-KS,2021-04-05,5349,1781,0,0,0,0,5636,1063,0,1770,4643,684,0,783,221,438,3773,1427,1052,999,263,33,6
193,ID-KI,2021-04-05,9751,2375,0,0,0,0,10397,2786,0,1912,7331,1615,0,1420,934,499,6821,3428,1646,821,493,88,1
194,ID-KU,2021-04-05,7587,1615,0,0,0,0,6849,956,0,1638,6793,789,0,542,671,351,5001,2055,1374,794,195,84,6
195,ID-SA,2021-04-05,4072,1455,0,0,0,0,4306,1514,0,1143,3725,581,0,641,384,336,2835,1141,623,312,112,33,1
196,ID-ST,2021-04-05,7944,1283,0,0,14,34,7750,2767,0,2034,6307,698,0,983,573,707,4899,2729,975,1334,253,92,3
197,ID-SN,2021-04-05,26565,5769,0,0,345,806,28523,9267,0,5774,21487,3080,0,3177,1016,1060,13942,8611,3433,4143,1644,161,5
198,ID-SG,2021-04-05,4396,972,0,0,189,441,4950,715,0,1187,4326,655,0,675,320,210,2528,1342,804,332,140,48,5
199,ID-GO,2021-04-05,10140,3111,0,0,0,0,10932,2859,0,2100,8071,706,0,1077,1183,316,5638,3868,1910,1062,464,21,9
200,ID-SR,2021-04-05,7370,1711,0,0,189,441,6983,2431,0,1683,6699,1126,0,495,552,657,5593,2543,1300,1396,401,49,3
201,ID-MA,2021-04-05,3825,1162,0,0,96,225,3788,1369,0,899,3641,603,0,401,315,337,2595,1190,954,297,119,26,5
202,ID-MU,2021-04-05,9186,3338,0,0,0,0,10709,1621,0,2265,8158,1088,0,636,889,760,5153,3139,2298,1701,336,34,3
203,ID-PA,2021-04-05,11914,2339,0,0,0,0,11880,3405,0,3537,9834,1184,0,1537,1388,811,6894,3081,2072,1837,166,42,1
204,ID-PB,2021-04-05,4234,1275,0,0,50,116,4244,1401,0,1392,3687,703,0,400,243,450,2682,1177,584,349,122,15,3
205,ID-AC,2021-04-12,14395,2151,0,0,1129,2634,15020,2738,0,4844,14375,1705,0,2141,863,432,11547,5911,2073,2391,510,164,4
206,ID-SU,2021-04-12,54158,10534,0,0,1942,4531,61337,16523,0,17372,53130,10658,0,9832,6510,1702,30522,20810,12773,4922,1788,310,45
207,ID-SB,2021-04-12,11026,1608,0,0,626,1462,12120,2029,0,2996,10577,1218,0,814,1261,1065,8396,4370,2776,1044,195,77,10
208,ID-RI,2021-04-12,6057,1890,0,0,0,0,6588,1603,0,1588,5321,653,0,694,624,500,3965,1802,1113,1129,265,10,2
209,ID-JA,2021-04-12,4743,974,0,0,0,0,4351,1587,0,1184,4232,499,0,600,225,143,2795,1344,905,551,199,27,2
210,ID-SS,2021-04-12,18152,3445,0,0,0,0,16769,2935,0,3744,15048,1855,0,1257,1921,1096,11419,6016,4160,1292,277,29,6
211,ID-BE,2021-04-12,4104,860,0,0,118,276,4625,1268,0,950,3782,802,0,802,443,345,3121,1076,696,708,221,24,2
212,ID-LA,2021-04-12,22071,5162,0,0,0,0,21855,6869,0,4491,17963,1979,0,3401,1721,1387,15174,7509,4690,2618,1134,103,7
213,ID-BB,2021-04-12,10277,1737,0,0,68,158,9670,2591,0,2294,8404,769,0,1766,375,840,6938,2864,1737,1451,319,98,7
214,ID-KR,2021-04-12,4870,1776,0,0,79,186,6113,903,0,1695,4489,780,0,762,501,497,4119,1523,961,715,121,13,4
215,ID-JK,2021-04-12,27130,3662,0,0,22,52,22250,6500,0,4729,21710,3051,0,2119,1076,2400,14098,6892,5122,1759,379,174,7
216,ID-JB,2021-04-12,166651,27997,0,0,5524,12890,153863,44165,0,42149,130035,31002,0,29098,8329,6890,103642,57733,31422,23515,10134,1339,117
217,ID-JT,2021-04-12,101646,13661,0,0,5792,13516,98072,15183,0,25566,97076,13809,0,18984,12323,6409,69357,36848,17337,18590,3803,983,99
218,ID-YO,2021-04-12,5403,1721,0,0,0,0,5236,1067,0,1709,5057,682,0,1005,305,385,3410,2098,883,976,149,47,2
219,ID-JI,2021-04-12,156676,45622,0,0,0,0,150398,40196,0,50420,138154,30249,0,11663,7559,13350,94109,49581,25343,20352,5762,335,146
220,ID-BT,2021-04-12,9311,2989,0,0,0,0,10715,2205,0,1858,7591,1743,0,1017,1013,603,5087,3134,1528,1783,192,103,10
221,ID-BA,2021-04-12,3551,606,0,0,267,623,3829,1044,0,954,3086,637,0,594,205,209,2237,1026,845,361,191,43,4
222,ID-NB,2021-04-12,9016,2987,0,0,0,0,9339,1940,0,1863,7210,1527,0,1520,1140,509,5373,2510,1706,1787,281,32,8
223,ID-NT,2021-04-12,4948,1464,0,0,0,0,5553,856,0,1068,4247,389,0,530,444,201,2830,1629,1243,398,118,26,1
224,ID-KB,2021-04-12,5972,1391,0,0,138,323,6195,885,0,1811,5457,679,0,443,354,298,4067,2334,862,810,388,67,1
225,ID-KT,2021-04-12,11896,4298,0,0,0,0,13591,3814,0,4003,11401,1347,0,1838,1487,632,9235,4019,2162,1795,540,71,10
226,ID-KS,2021-04-12,4732,1723,0,0,0,0,4818,1441,0,1547,4172,799,0,811,473,152,3065,1482,743,454,74,60,4
227,ID-KI,2021-04-12,12166,2378,0,0,0,0,10989,3326,0,3287,9862,2148,0,1669,729,311,8281,3390,1806,1511,672,101,4
228,ID-KU,2021-04-12,9492,2492,0,0,0,0,9303,1969,0,2327,7201,1641,0,683,520,695,5132,2641,1308,1309,518,112,3
229,ID-SA,2021-04-12,3326,638,0,0,0,0,3346,590,0,664,2526,311,0,375,295,143,2205,824,781,356,66,19,2
230,ID-ST,2021-04-12,10070,3119,0,0,0,0,11325,1371,0,2481,9602,1660,0,1874,945,384,7192,2977,1930,1257,329,85,2
231,ID-SN,2021-04-12,11049,1822,0,0,314,733,10271,1427,0,2784,9865,1380,0,1984,1333,1088,6606,3465,2284,1514,366,18,12
232,ID-SG,2021-04-12,6193,1057,0,0,110,256,5996,1150,0,1838,5395,769,0,753,595,470,4038,2229,1322,565,86,63,5
233,ID-GO,2021-04-12,9332,2546,0,0,0,0,8935,2269,0,2590,7579,1309,0,1724,1056,246,6582,3141,2276,1066,397,108,6
234,ID-SR,2021-04-12,4130,1400,0,0,0,0,4150,887,0,1364,3864,488,0,446,325,401,3016,1155,904,706,131,12,4
235,ID-MA,2021-04-12,11039,2288,0,0,249,583,12707,3728,0,2126,8644,1693,0,1451,1073,905,6147,3362,2412,988,244,135,7
236,ID-MU,2021-04-12,9414,1427,0,0,579,1351,9407,3216,0,2247,9391,1160,0,1439,941,920,5533,2928,1759,992,302,80,6
237,ID-PA,2021-04-12,7974,1242,0,0,557,1299,9416,1123,0,2305,8284,660,0,1132,337,622,6614,3057,2139,1077,260,53,4
238,ID-PB,2021-04-12,12311,3603,0,0,0,0,14134,3708,0,2989,9685,1362,0,1321,589,754,8588,4336,3004,1016,542,140,5
239,ID-AC,2021-04-19,16384,3297,0,0,0,0,16210,4561,0,3887,13028,1353,0,2924,1909,1353,7937,4645,2058,2573,453,98,12
240,ID-SU,2021-04-19,32085,4535,0,0,716,1672,30644,11168,0,9482,29179,5293,0,5481,3175,1467,17125,8360,5929,4181,1727,216,8
241,ID-SB,2021-04-19,9549,2946,0,0,19,46,10171,3453,0,2095,8377,773,0,1460,588,410,6916,3340,1368,1174,485,30,11
242,ID-RI,2021-04-19,23603,3985,0,0,22,52,20789,5401,0,6632,17108,1758,0,2861,2234,703,14892,7944,5343,3503,941,187,12
243,ID-JA,2021-04-19,9835,2047,0,0,0,0,9843,2523,0,2799,8570,859,0,731,429,301,6512,3489,2072,732,293,103,11
244,ID-SS,2021-04-19,18531,2973,0,0,1487,3469,21357,7129,0,6561,17145,2288,0,3120,2269,1354,13768,5880,3692,2747,752,60,25
245,ID-BE,2021-04-19,10436,2493,0,0,35,81,10701,1685,0,2824,9395,1569,0,1433,673,1036,5540,3909,2226,1276,562,71,9
246,ID-LA,2021-04-19,17972,3341,0,0,0,0,18448,3029,0,4758,15378,2558,0,1177,1930,655,10603,5097,4229,2470,936,211,12
247,ID-BB,2021-04-19,5889,2100,0,0,0,0,6802,1423,0,1620,5132,955,0,555,718,348,3404,2198,1262,1042,351,59,4
248,ID-KR,2021-04-19,3611,1187,0,0,49,116,3763,640,0,852,3535,613,0,252,401,270,2659,1483,569,719,134,42,4
249,ID-JK,2021-04-19,13624,2069,0,0,0,0,11149,4645,0,3374,10812,2306,0,1768,914,345,7033,3905,2648,2282,566,68,11
250,ID-JB,2021-04-19,166924,51288,0,0,0,0,190494,50202,0,38737,152307,18926,0,13529,7808,10769,116472,54765,22323,23413,7180,755,168
251,ID-JT,2021-04-19,110716,29601,0,0,3020,7047,124657,28081,0,31151,92474,8474,0,21187,12882,4675,84602,30373,23400,15586,6389,811,85
252,ID-YO,2021-04-19,8440,2584,0,0,0,0,7990,2762,0,2718,8098,750,0,1211,469,587,6174,2340,1244,778,181,66,9
253,ID-JI,2021-04-19,40856,9176,0,0,0,0,38660,10450,0,9621,37112,2502,0,4005,4814,2559,27845,13304,7229,5388,1891,285,49
254,ID-BT,2021-04-19,5835,1025,0,0,109,255,5200,1907,0,1255,4538,577,0,962,700,405,3202,1704,815,810,93,23,3
255,ID-BA,2021-04-19,10797,1614,0,0,429,1002,10393,2561,0,3037,9418,789,0,1706,1379,855,6070,3283,2294,1827,473,66,3
256,ID-NB,2021-04-19,11729,1568,0,0,483,1128,12236,1722,0,2422,9191,1563,0,843,1115,622,6958,3389,2786,1082,154,65,14
257,ID-NT,2021-04-19,5438,2150,0,0,0,0,5578,1864,0,1370,5487,750,0,780,599,545,3872,1978,1439,508,363,34,3
258,ID-KB,2021-04-19,10629,2454,0,0,0,0,10713,3531,0,2586,8100,666,0,1326,534,360,6224,3578,1377,1603,640,96,4
259,ID-KT,2021-04-19,8669,1407,0,0,68,159,9245,2675,0,2063,6608,955,0,1485,944,709,4750,2944,2006,934,231,18,1
260,ID-KS,2021-04-19,10453,1564,0,0,0,0,8549,2988,0,2468,8098,1651,0,1757,717,607,6563,2979,1820,1800,547,87,5
261,ID-KI,2021-04-19,9170,2590,0,0,0,0,9911,2828,0,2645,7486,1457,0,1706,1030,856,5946,3068,1890,1722,434,105,6
262,ID-KU,2021-04-19,4075,1526,0,0,29,69,4575,1655,0,1095,3744,497,0,349,535,199,2894,1576,637,455,123,16,4
263,ID-SA,2021-04-19,7305,1581,0,0,282,658,8711,2246,0,2285,5947,946,0,1098,630,406,5140,2288,1330,496,448,26,4
264,ID-ST,2021-04-19,3366,493,0,0,107,249,3384,551,0,684,2837,276,0,487,193,184,1938,1023,498,552,60,20,3
265,ID-SN,2021-04-19,11427,2769,0,0,189,441,11443,4063,0,2518,9317,800,0,1326,1216,1098,6405,3260,2193,1727,305,71,8
266,ID-SG,2021-04-19,10617,2078,0,0,0,0,10827,3508,0,2541,9375,1705,0,1128,478,336,5131,2736,1904,1608,247,90,5
267,ID-GO,2021-04-19,12472,2750,0,0,0,0,11536,3001,0,3441,9698,993,0,1539,722,1004,8719,4557,1898,2010,273,112,12
268,ID-SR,2021-04-19,9135,1554,0,0,217,506,10254,2490,0,2436,7240,721,0,614,1133,864,5538,2986,1245,628,300,42,7
269,ID-MA,2021-04-19,4432,1131,0,0,64,149,4632,1321,0,1042,3699,450,0,491,342,226,2365,1179,607,719,106,30,5
270,ID-MU,2021-04-19,3101,1219,0,0,0,0,3338,694,0,689,2600,454,0,588,229,278,2040,1200,660,376,155,12,1
271,ID-PA,2021-04-19,9908,3391,0,0,104,242,9880,2965,0,3291,9526,942,0,1643,1293,334,6950,3197,2354,2032,246,102,1
272,ID-PB,2021-04-19,4293,797,0,0,63,147,4639,1434,0,1275,3955,739,0,502,425,395,2191,1282,1023,532,57,33,3
273,ID-AC,2021-04-26,5373,1615,0,0,177,413,6508,1809,0,1698,4998,897,0,1038,742,226,4169,1806,1348,682,158,20,1
274,ID-SU,2021-04-26,23558,7742,0,0,0,0,26859,5981,0,6910,21245,2514,0,2254,2490,1662,13591,6402,3875,1687,498,280,29
275,ID-SB,2021-04-26,5358,1426,0,0,0,0,5086,1795,0,1380,4071,574,0,749,378,169,3670,1729,1168,616,233,26,1
276,ID-RI,2021-04-26,22122,3680,0,0,0,0,23042,3492,0,6377,17561,3815,0,3297,2183,680,14169,6145,4267,3534,912,153,21
277,ID-JA,2021-04-26,4256,1221,0,0,51,118,4865,1415,0,934,3584,692,0,490,526,144,2463,1233,1051,388,167,42,3
278,ID-SS,2021-04-26,6353,1175,0,0,343,801,6754,1921,0,1361,5297,646,0,1222,849,225,4382,2364,1568,956,217,10,7
279,ID-BE,2021-04-26,10080,1322,0,0,227,531,9116,1419,0,1997,8441,624,0,1783,1180,320,6654,2843,2076,854,355,73,6
280,ID-LA,2021-04-26,10131,1730,0,0,407,951,9401,3151,0,2812,8176,1751,0,796,671,670,7499,2831,2527,692,358,30,9
281,ID-BB,2021-04-26,5000,1010,0,0,0,0,5269,1589,0,969,3758,366,0,361,582,249,3144,1273,1155,853,275,38,1
282,ID-KR,2021-04-26,7678,2209,0,0,0,0,7217,2308,0,1781,7144,838,0,597,930,590,5799,2778,1691,569,99,92,2
283,ID-JK,2021-04-26,30452,7099,0,0,691,1614,33650,10247,0,7885,24316,4295,0,5817,1972,1013,23872,8696,5520,3265,1074,288,18
284,ID-JB,2021-04-26,153608,52177,0,0,0,0,170964,30699,0,39483,138815,21273,0,21246,18005,8864,106224,49837,32470,24560,8217,1507,64
285,ID-JT,2021-04-26,32726,3766,0,0,0,0,29619,10638,0,8834,22221,3099,0,4921,3308,2523,16747,7824,6763,5370,1697,116,30
286,ID-YO,2021-04-26,2670,1073,0,0,0,0,3147,656,0,571,2787,326,0,449,285,91,2124,1074,385,323,49,6,2
287,ID-JI,2021-04-26,124231,23228,0,0,6820,15913,144444,42483,0,37418,109761,15513,0,14250,14414,10503,77838,36691,32015,9056,6815,941,18
288,ID-BT,2021-04-26,10861,3575,0,0,0,0,11705,3838,0,3492,9748,1745,0,1333,591,1131,7280,4298,1624,1027,501,42,3
289,ID-BA,2021-04-26,9702,3206,0,0,0,0,11143,2500,0,2340,8987,1713,0,858,1113,758,5665,2721,1391,1423,566,16,4
290,ID-NB,2021-04-26,6772,2084,0,0,192,449,8085,1537,0,1948,6608,505,0,730,934,511,4870,2650,993,773,453,10,3
291,ID-NT,2021-04-26,4980,887,0,0,156,364,5432,1565,0,1580,4506,381,0,579,523,166,3586,1373,1013,563,213,55,2
292,ID-KB,2021-04-26,3818,1334,0,0,0,0,3702,1255,0,1228,3715,594,0,653,212,400,2592,1405,850,736,121,41,2
293,ID-KT,2021-04-26,6379,1363,0,0,0,0,6798,1972,0,1461,4887,859,0,445,314,446,3867,2171,884,1061,246,75,6
294,ID-KS,2021-04-26,2908,658,0,0,144,336,3588,535,0,720,2648,238,0,274,340,143,2001,912,759,465,63,8,2
295,ID-KI,2021-04-26,3029,626,0,0,0,0,3184,1035,0,595,2394,491,0,530,205,222,1831,827,685,432,127,24,2
296,ID-KU,2021-04-26,5131,603,0,0,60,142,5168,938,0,984,3917,340,0,527,370,152,2927,1568,1128,572,79,45,5
297,ID-SA,2021-04-26,12009,1968,0,0,27,64,10773,2299,0,3512,9467,1691,0,1373,696,313,6065,3474,2307,1153,158,90,6
298,ID-ST,2021-04-26,10995,2648,0,0,178,415,11313,1577,0,3371,10576,1685,0,1096,1060,356,5892,3424,1848,1725,638,81,10
299,ID-SN,2021-04-26,15884,2173,0,0,84,198,16145,3088,0,4132,11456,1557,0,1685,1160,1124,7925,4945,2484,2187,468,19,14
300,ID-SG,2021-04-26,7273,2374,0,0,155,362,8368,1674,0,2527,7530,1263,0,1257,530,295,4998,2182,1895,623,496,47,5
301,ID-GO,2021-04-26,2405,811,0,0,0,0,2332,610,0,794,1976,231,0,475,191,169,1393,764,433,467,157,19,0
302,ID-SR,2021-04-26,8976,3565,0,0,67,156,10217,3491,0,2807,8901,1220,0,1162,697,670,6441,3529,1421,862,346,33,8
303,ID-MA,2021-04-26,7385,2559,0,0,0,0,8330,1864,0,1773,6891,1417,0,1349,991,679,4184,2634,1607,906,296,77,9
304,ID-MU,2021-04-26,3309,907,0,0,0,0,2978,666,0,809,2670,402,0,371,184,203,1791,1251,806,384,180,30,3
305,ID-PA,2021-04-26,2395,447,0,0,74,174,2339,852,0,545,2243,400,0,282,144,228,1492,623,356,270,131,25,1
306,ID-PB,2021-04-26,6261,2096,0,0,0,0,6254,2462,0,1414,5822,1110,0,1087,588,231,4406,2488,980,1173,256,41,1
307,ID-AC,2021-05-03,16836,4757,0,0,0,0,18502,5800,0,4593,13798,2273,0,3128,955,552,10526,5676,3440,1139,827,200,3
308,ID-SU,2021-05-03,32194,4785,0,0,289,675,30003,8586,0,7050,24130,5304,0,3023,2560,1317,21097,10571,6717,4398,796,357,25
309,ID-SB,2021-05-03,8697,1286,0,0,203,473,8440,2336,0,1713,6847,1486,0,631,688,444,6051,2548,1589,556,137,102,1
310,ID-RI,2021-05-03,17435,3660,0,0,420,980,19833,5887,0,3778,13531,1526,0,2400,1630,492,13389,6734,3338,2506,716,54,17
311,ID-JA,2021-05-03,10427,1495,0,0,658,1537,9947,2856,0,2332,10306,867,0,1012,747,468,7702,4150,1789,1385,679,58,8
312,ID-SS,2021-05-03,14788,3468,0,0,0,0,14651,3285,0,3090,11427,2167,0,2532,906,795,9433,5050,2394,2362,879,98,16
313,ID-BE,2021-05-03,6866,2127,0,0,0,0,7415,1991,0,1735,6160,785,0,1018,310,270,3657,2258,1427,713,387,61,8
314,ID-LA,2021-05-03,13605,2620,0,0,914,2132,14734,4975,0,3580,11773,2229,0,1680,1629,526,8936,3875,2560,1860,805,175,11
315,ID-BB,2021-05-03,6256,1566,0,0,0,0,5636,1217,0,1648,5729,1063,0,449,723,354,4311,1812,1032,545,329,42,7
316,ID-KR,2021-05-03,5837,1081,0,0,340,795,6164,1422,0,1672,5176,921,0,1092,798,601,3679,2288,1129,1124,376,10,5
317,ID-JK,2021-05-03,10105,3661,0,0,86,202,11871,2177,0,3167,9277,1484,0,1142,1024,612,7579,3449,2598,2062,208,61,9
318,ID-JB,2021-05-03,38049,5473,0,0,3030,7070,38663,8824,0,11730,35678,3593,0,3706,4995,2259,31132,16030,10371,7335,1093,432,10
319,ID-JT,2021-05-03,123258,28593,0,0,6161,14375,141797,45251,0,30511,107837,10994,0,16561,6695,12362,94918,49782,33888,15744,4804,362,99
320,ID-YO,2021-05-03,8267,2933,0,0,0,0,8561,2757,0,1932,7163,891,0,652,773,810,5957,3063,1350,647,547,17,1
321,ID-JI,2021-05-03,64415,10261,0,0,0,0,53834,10584,0,15611,50715,10144,0,9412,3870,3527,32170,18702,14293,5367,1832,730,65
322,ID-BT,2021-05-03,7841,1260,0,0,18,42,6921,1216,0,1655,6691,1052,0,592,836,592,4105,2651,1087,484,334,46,3
323,ID-BA,2021-05-03,10123,2631,0,0,410,958,10311,2830,0,2835,8586,1091,0,844,1064,902,6842,3239,1981,1545,440,76,6
324,ID-NB,2021-05-03,9265,3260,0,0,0,0,9317,1385,0,1923,8015,708,0,752,574,716,6803,2995,1379,1545,565,42,3
325,ID-NT,2021-05-03,9563,1958,0,0,272,634,10181,3066,0,1981,8394,1491,0,1213,638,924,5564,2877,1329,854,571,28,1
326,ID-KB,2021-05-03,6667,1178,0,0,255,595,6545,1003,0,1894,6329,951,0,1277,615,428,3908,1834,1581,927,431,74,4
327,ID-KT,2021-05-03,3651,594,0,0,228,533,3809,1237,0,977,3556,745,0,379,320,209,2016,1177,856,696,205,43,4
328,ID-KS,2021-05-03,7332,2406,0,0,123,287,8581,1056,0,2515,7392,1176,0,651,658,351,5563,3017,1379,1262,180,97,6
329,ID-KI,2021-05-03,12768,3438,0,0,0,0,14258,3076,0,3983,11004,1240,0,1910,1493,704,7834,4851,2121,876,499,66,10
330,ID-KU,2021-05-03,6487,2408,0,0,0,0,7636,1402,0,2196,6002,1054,0,859,360,693,4667,2369,1159,701,373,10,1
331,ID-SA,2021-05-03,5235,707,0,0,136,317,4868,1190,0,1381,3838,480,0,543,318,457,3409,1770,738,374,133,63,1
332,ID-ST,2021-05-03,7177,1440,0,0,421,983,7963,1713,0,2316,6970,924,0,1470,369,357,4614,2315,1567,1181,229,62,7
333,ID-SN,2021-05-03,11766,3412,0,0,301,702,12301,1895,0,3344,11234,1692,0,1417,1477,747,6921,3951,2125,2321,623,84,7
334,ID-SG,2021-05-03,6292,849,0,0,271,633,6531,2345,0,1545,5739,897,0,645,378,408,3423,2046,1259,638,323,36,3
335,ID-GO,2021-05-03,2645,844,0,0,0,0,2763,386,0,542,2527,401,0,290,128,130,1731,813,370,432,129,26,0
336,ID-SR,2021-05-03,3979,1354,0,0,38,88,4362,790,0,1187,3973,437,0,442,541,111,2713,1467,608,273,186,11,1
337,ID-MA,2021-05-03,4332,1452,0,0,0,0,4562,642,0,938,3821,857,0,763,514,305,3264,1550,1075,646,157,38,1
338,ID-MU,2021-05-03,10661,1720,0,0,132,308,10877,2684,0,2533,8251,1497,0,1870,827,770,6131,3458,1419,1175,346,16,6
339,ID-PA,2021-05-03,6860,1568,0,0,402,939,8099,2722,0,2071,5924,1374,0,1429,613,619,4449,2913,1326,1324,294,40,7
340,ID-PB,2021-05-03,5477,1777,0,0,129,303,5921,1874,0,1413,5436,989,0,598,640,293,3680,2241,1264,673,221,53,4
341,ID-AC,2021-05-10,20135,4829,0,0,0,0,18120,4114,0,6129,16281,2789,0,2256,827,1775,10780,5233,2761,3580,725,195,24
342,ID-SU,2021-05-10,53765,9356,0,0,117,274,55888,8561,0,15195,45308,5843,0,3584,4625,1706,36161,13165,11199,7027,2770,591,24
343,ID-SB,2021-05-10,8828,3389,0,0,0,0,9953,1709,0,2141,8131,960,0,856,505,840,6862,2678,1932,1379,448,34,10
344,ID-RI,2021-05-10,21179,4982,0,0,383,893,22206,3138,0,4624,19467,3871,0,3134,1776,1919,14105,6787,3709,3068,887,61,4
345,ID-JA,2021-05-10,6302,928,0,0,270,630,5818,2085,0,1461,5021,593,0,895,432,271,4781,2375,1017,978,103,71,7
346,ID-SS,2021-05-10,8470,2812,0,0,0,0,9999,2256,0,2142,6865,1351,0,689,710,846,5106,2290,1509,858,263,88,2
347,ID-BE,2021-05-10,8099,2724,0,0,0,0,9011,2983,0,1878,6612,1567,0,1519,857,713,4405,3226,2110,1188,373,18,6
348,ID-LA,2021-05-10,28875,4148,0,0,1580,3687,27076,7716,0,8233,25453,3076,0,5168,3752,815,15740,10620,6935,3960,1700,273,29
349,ID-BB,2021-05-10,6840,2437,0,0,105,246,8079,1790,0,1855,5976,903,0,1345,951,405,4224,2346,1018,704,323,29,7
350,ID-KR,2021-05-10,11728,2917,0,0,0,0,13153,1508,0,3250,10572,844,0,917,624,331,6882,3888,1822,1160,501,77,3
351,ID-JK,2021-05-10,10784,3001,0,0,178,415,11488,3552,0,2670,10601,1035,0,1744,1378,960,6593,3815,2195,1103,545,79,2
352,ID-JB,2021-05-10,185783,49560,0,0,0,0,177909,33115,0,38528,175657,17192,0,29227,10532,9965,132563,50409,46548,28202,8471,1196,47
353,ID-JT,2021-05-10,76217,16779,0,0,4453,10392,83775,28625,0,17087,69219,11967,0,10734,9748,4645,44094,23787,12773,10041,1303,404,63
354,ID-YO,2021-05-10,5058,1590,0,0,157,367,6302,2041,0,1726,5175,782,0,901,386,500,3491,1741,1240,886,88,14,3
355,ID-JI,2021-05-10,129857,42224,0,0,0,0,152738,33160,0,35665,117917,17533,0,11401,9755,11140,100655,36685,17469,22363,8266,304,55
356,ID-BT,2021-05-10,7301,1702,0,0,153,357,7830,1639,0,2054,6824,1246,0,1054,368,514,4415,2154,1121,915,262,49,9
357,ID-BA,2021-05-10,7612,1257,0,0,0,0,6312,2552,0,1575,6133,721,0,500,377,584,4037,2544,999,1002,140,58,1
358,ID-NB,2021-05-10,3094,1035,0,0,73,170,3813,944,0,674,3094,245,0,531,210,155,2342,1249,591,532,148,18,0
359,ID-NT,2021-05-10,6678,1227,0,0,126,294,6369,1450,0,1933,5514,950,0,1145,333,329,4642,1943,1172,959,239,81,5
360,ID-KB,2021-05-10,3490,1408,0,0,7,17,4343,517,0,1038,3550,497,0,630,322,270,2307,1090,901,262,192,21,4
361,ID-KT,2021-05-10,2819,1131,0,0,0,0,2942,792,0,819,2694,362,0,487,352,204,1620,976,602,371,82,33,1
362,ID-KS,2021-05-10,4437,1502,0,0,0,0,4587,1135,0,1335,3666,440,0,732,544,247,2793,1488,1137,684,203,29,2
363,ID-KI,2021-05-10,8508,1229,0,0,28,66,7939,2510,0,1875,6761,627,0,747,492,381,4093,2380,1949,1057,347,78,8
364,ID-KU,2021-05-10,9503,1678,0,0,700,1634,10173,2850,0,3284,9615,846,0,721,813,829,8082,2882,2523,1917,624,56,6
365,ID-SA,2021-05-10,8156,1198,0,0,98,230,8516,2708,0,2025,6705,1446,0,527,791,399,4742,2332,1403,1292,208,51,2
366,ID-ST,2021-05-10,4437,1473,0,0,0,0,5244,690,0,1415,4072,514,0,679,334,273,2965,1529,1149,352,129,24,3
367,ID-SN,2021-05-10,33701,11102,0,0,0,0,35185,7372,0,8147,28080,2881,0,5887,3648,3555,19809,11286,7057,4997,626,159,9
368,ID-SG,2021-05-10,4952,1741,0,0,0,0,5071,1897,0,1665,4772,953,0,780,266,216,3800,1843,687,938,323,39,5
369,ID-GO,2021-05-10,2667,323,0,0,26,62,2280,887,0,637,2185,314,0,409,155,81,1666,875,444,287,63,27,3
370,ID-SR,2021-05-10,8519,2011,0,0,374,874,8431,3046,0,2623,7645,1186,0,914,873,598,6542,3188,1548,1678,321,110,9
371,ID-MA,2021-05-10,5913,1581,0,0,0,0,6561,802,0,1599,4505,477,0,656,719,452,3395,1612,1359,924,159,20,6
372,ID-MU,2021-05-10,12556,3600,0,0,0,0,11319,1832,0,3324,10198,1095,0,1483,782,691,8349,4261,2397,1869,277,59,4
373,ID-PA,2021-05-10,5184,1687,0,0,0,0,5348,1177,0,1361,4222,420,0,948,569,255,4080,1597,1142,423,196,26,1
374,ID-PB,2021-05-10,9555,2894,0,0,0,0,9918,3248,0,2476,8238,914,0,984,815,913,6928,2565,2205,948,282,56,6
375,ID-AC,2021-05-17,11448,1993,0,0,0,0,11366,2257,0,3116,8686,1222,0,1441,559,435,7057,3962,2168,1115,459,15,10
376,ID-SU,2021-05-17,45340,15214,0,0,777,1812,55721,15998,0,12962,44089,6432,0,5443,2771,1857,32022,18057,7762,8216,2931,251,18
377,ID-SB,2021-05-17,10478,1265,0,0,17,39,8307,3399,0,1890,7784,1162,0,775,603,398,6542,2651,1501,735,488,81,2
378,ID-RI,2021-05-17,17924,2780,0,0,920,2147,16991,5810,0,5378,15744,1223,0,3162,1719,692,13007,6638,2839,2628,534,93,13
379,ID-JA,2021-05-17,2476,461,0,0,103,240,2470,758,0,646,2111,194,0,481,227,160,1908,831,408,169,98,14,1
